Data_padrao;Regiao;Valor
2012-05-01;Nordeste;908180.0
2012-05-01;Norte;232579.0
2012-05-01;Sistemas Isolados;133392.0
2012-05-01;Sudeste/C.Oeste;4066577.62
2012-05-01;Sul;1075804.65
2012-05-01;TOTAL COMERCIAL (CATIVO + LIVRE);6416533.27
2012-06-01;Nordeste;872577.0
2012-06-01;Norte;230939.0
2012-06-01;Sistemas Isolados;137028.0
2012-06-01;Sudeste/C.Oeste;4005229.19
2012-06-01;Sul;1035926.52
2012-06-01;TOTAL COMERCIAL (CATIVO + LIVRE);6281699.709999999
2012-07-01;Nordeste;834236.0
2012-07-01;Norte;221123.0
2012-07-01;Sistemas Isolados;135674.0
2012-07-01;Sudeste/C.Oeste;3820348.1
2012-07-01;Sul;1022001.59
2012-07-01;TOTAL COMERCIAL (CATIVO + LIVRE);6033382.6899999995
2012-08-01;Nordeste;867262.0
2012-08-01;Norte;237354.0
2012-08-01;Sistemas Isolados;141992.0
2012-08-01;Sudeste/C.Oeste;3979130.5700000003
2012-08-01;Sul;1077418.37
2012-08-01;TOTAL COMERCIAL (CATIVO + LIVRE);6303156.94
2012-09-01;Nordeste;855115.0
2012-09-01;Norte;235400.0
2012-09-01;Sistemas Isolados;140715.0
2012-09-01;Sudeste/C.Oeste;4171339.67
2012-09-01;Sul;1099316.65
2012-09-01;TOTAL COMERCIAL (CATIVO + LIVRE);6501886.32
2012-10-01;Nordeste;891108.0
2012-10-01;Norte;241079.0
2012-10-01;Sistemas Isolados;146969.0
2012-10-01;Sudeste/C.Oeste;4238579.91
2012-10-01;Sul;1073768.49
2012-10-01;TOTAL COMERCIAL (CATIVO + LIVRE);6591504.4
2012-11-01;Nordeste;915923.0
2012-11-01;Norte;238764.0
2012-11-01;Sistemas Isolados;145840.0
2012-11-01;Sudeste/C.Oeste;4568588.48
2012-11-01;Sul;1182225.55
2012-11-01;TOTAL COMERCIAL (CATIVO + LIVRE);7051341.03
2012-12-01;Nordeste;941923.0
2012-12-01;Norte;239049.0
2012-12-01;Sistemas Isolados;142932.0
2012-12-01;Sudeste/C.Oeste;4494685.27
2012-12-01;Sul;1260976.1
2012-12-01;TOTAL COMERCIAL (CATIVO + LIVRE);7079565.369999999
2013-01-01;Nordeste;959714.0
2013-01-01;Norte;231340.0
2013-01-01;Sistemas Isolados;139501.0
2013-01-01;Sudeste/C.Oeste;4611286.0
2013-01-01;Sul;1260627.0
2013-01-01;TOTAL COMERCIAL (CATIVO + LIVRE);7202468.0
2013-02-01;Nordeste;956074.0
2013-02-01;Norte;228357.0
2013-02-01;Sistemas Isolados;131947.0
2013-02-01;Sudeste/C.Oeste;4450522.0
2013-02-01;Sul;1268508.0
2013-02-01;TOTAL COMERCIAL (CATIVO + LIVRE);7035408.0
2013-03-01;Nordeste;984736.0
2013-03-01;Norte;229212.0
2013-03-01;Sistemas Isolados;133875.0
2013-03-01;Sudeste/C.Oeste;4530580.0
2013-03-01;Sul;1268178.0
2013-03-01;TOTAL COMERCIAL (CATIVO + LIVRE);7146581.0
2013-04-01;Nordeste;1012988.0
2013-04-01;Norte;237873.0
2013-04-01;Sistemas Isolados;138887.0
2013-04-01;Sudeste/C.Oeste;4482166.0
2013-04-01;Sul;1178874.0
2013-04-01;TOTAL COMERCIAL (CATIVO + LIVRE);7050788.0
2013-05-01;Nordeste;971381.0
2013-05-01;Norte;243945.0
2013-05-01;Sistemas Isolados;138881.0
2013-05-01;Sudeste/C.Oeste;4318201.0
2013-05-01;Sul;1160503.0
2013-05-01;TOTAL COMERCIAL (CATIVO + LIVRE);6832911.0
2013-06-01;Nordeste;910627.0
2013-06-01;Norte;251554.0
2013-06-01;Sistemas Isolados;144900.0
2013-06-01;Sudeste/C.Oeste;4199284.0
2013-06-01;Sul;1088309.0
2013-06-01;TOTAL COMERCIAL (CATIVO + LIVRE);6594674.0
2013-07-01;Nordeste;901072.0
2013-07-01;Norte;339843.0
2013-07-01;Sistemas Isolados;55083.0
2013-07-01;Sudeste/C.Oeste;4077378.0
2013-07-01;Sul;1080262.0
2013-07-01;TOTAL COMERCIAL (CATIVO + LIVRE);6453638.0
2013-08-01;Nordeste;922786.0
2013-08-01;Norte;354528.0
2013-08-01;Sistemas Isolados;54998.0
2013-08-01;Sudeste/C.Oeste;4130161.0
2013-08-01;Sul;1139007.0
2013-08-01;TOTAL COMERCIAL (CATIVO + LIVRE);6601480.0
2013-09-01;Nordeste;937456.0
2013-09-01;Norte;352889.0
2013-09-01;Sistemas Isolados;59829.0
2013-09-01;Sudeste/C.Oeste;4302104.0
2013-09-01;Sul;1108043.0
2013-09-01;TOTAL COMERCIAL (CATIVO + LIVRE);6760321.0
2013-10-01;Nordeste;1000980.0
2013-10-01;Norte;373923.0
2013-10-01;Sistemas Isolados;61828.0
2013-10-01;Sudeste/C.Oeste;4504891.0
2013-10-01;Sul;1129613.0
2013-10-01;TOTAL COMERCIAL (CATIVO + LIVRE);7071235.0
2013-11-01;Nordeste;1009885.0
2013-11-01;Norte;363921.0
2013-11-01;Sistemas Isolados;61982.0
2013-11-01;Sudeste/C.Oeste;4726970.0
2013-11-01;Sul;1219401.0
2013-11-01;TOTAL COMERCIAL (CATIVO + LIVRE);7382159.0
2013-12-01;Nordeste;1022926.0
2013-12-01;Norte;369631.0
2013-12-01;Sistemas Isolados;59586.0
2013-12-01;Sudeste/C.Oeste;4840988.0
2013-12-01;Sul;1279086.0
2013-12-01;TOTAL COMERCIAL (CATIVO + LIVRE);7572217.0
2014-01-01;Nordeste;1027718.0
2014-01-01;Norte;332073.0
2014-01-01;Sistemas Isolados;61495.0
2014-01-01;Sudeste/C.Oeste;4952391.0
2014-01-01;Sul;1371375.0
2014-01-01;TOTAL COMERCIAL (CATIVO + LIVRE);7745052.0
2014-02-01;Nordeste;1025307.0
2014-02-01;Norte;329691.0
2014-02-01;Sistemas Isolados;56072.0
2014-02-01;Sudeste/C.Oeste;5240598.0
2014-02-01;Sul;1552666.0
2014-02-01;TOTAL COMERCIAL (CATIVO + LIVRE);8204334.0
2014-03-01;Nordeste;1031626.0
2014-03-01;Norte;339519.0
2014-03-01;Sistemas Isolados;56602.0
2014-03-01;Sudeste/C.Oeste;4962018.0
2014-03-01;Sul;1354454.0
2014-03-01;TOTAL COMERCIAL (CATIVO + LIVRE);7744219.0
2014-04-01;Nordeste;1036713.0
2014-04-01;Norte;342940.0
2014-04-01;Sistemas Isolados;58079.0
2014-04-01;Sudeste/C.Oeste;4845351.0
2014-04-01;Sul;1304682.0
2014-04-01;TOTAL COMERCIAL (CATIVO + LIVRE);7587765.0
2014-05-01;Nordeste;1018529.0
2014-05-01;Norte;358346.0
2014-05-01;Sistemas Isolados;59686.0
2014-05-01;Sudeste/C.Oeste;4656548.0
2014-05-01;Sul;1210462.0
2014-05-01;TOTAL COMERCIAL (CATIVO + LIVRE);7303571.0
2014-06-01;Nordeste;977763.0
2014-06-01;Norte;364121.0
2014-06-01;Sistemas Isolados;59356.0
2014-06-01;Sudeste/C.Oeste;4331642.0
2014-06-01;Sul;1129243.0
2014-06-01;TOTAL COMERCIAL (CATIVO + LIVRE);6862125.0
2014-07-01;Nordeste;964932.0
2014-07-01;Norte;362067.0
2014-07-01;Sistemas Isolados;59369.0
2014-07-01;Sudeste/C.Oeste;4266106.0
2014-07-01;Sul;1120099.0
2014-07-01;TOTAL COMERCIAL (CATIVO + LIVRE);6772573.0
2014-08-01;Nordeste;980246.0
2014-08-01;Norte;382110.0
2014-08-01;Sistemas Isolados;62207.0
2014-08-01;Sudeste/C.Oeste;4374808.0
2014-08-01;Sul;1190076.0
2014-08-01;TOTAL COMERCIAL (CATIVO + LIVRE);6989447.0
2014-09-01;Nordeste;1009801.0
2014-09-01;Norte;393026.0
2014-09-01;Sistemas Isolados;68099.0
2014-09-01;Sudeste/C.Oeste;4529590.0
2014-09-01;Sul;1185527.0
2014-09-01;TOTAL COMERCIAL (CATIVO + LIVRE);7186043.0
2014-10-01;Nordeste;1058915.0
2014-10-01;Norte;388076.0
2014-10-01;Sistemas Isolados;68389.0
2014-10-01;Sudeste/C.Oeste;4871209.0
2014-10-01;Sul;1228703.0
2014-10-01;TOTAL COMERCIAL (CATIVO + LIVRE);7615292.0
2014-11-01;Nordeste;1089653.0
2014-11-01;Norte;386672.0
2014-11-01;Sistemas Isolados;68122.0
2014-11-01;Sudeste/C.Oeste;5066468.0
2014-11-01;Sul;1363207.0
2014-11-01;TOTAL COMERCIAL (CATIVO + LIVRE);7974122.0
2014-12-01;Nordeste;1097469.0
2014-12-01;Norte;395831.0
2014-12-01;Sistemas Isolados;68010.0
2014-12-01;Sudeste/C.Oeste;4902868.0
2014-12-01;Sul;1391738.0
2014-12-01;TOTAL COMERCIAL (CATIVO + LIVRE);7855916.0
2015-01-01;Nordeste;1087228.0
2015-01-01;Norte;354797.0
2015-01-01;Sistemas Isolados;64038.84
2015-01-01;Sudeste/C.Oeste;5146227.0
2015-01-01;Sul;1423852.02
2015-01-01;TOTAL COMERCIAL (CATIVO + LIVRE);8076142.859999999
2015-02-01;Nordeste;1080684.0
2015-02-01;Norte;354471.0
2015-02-01;Sistemas Isolados;59731.0
2015-02-01;Sudeste/C.Oeste;5126315.0
2015-02-01;Sul;1468664.0
2015-02-01;TOTAL COMERCIAL (CATIVO + LIVRE);8089865.0
2015-03-01;Nordeste;1099718.0
2015-03-01;Norte;361453.0
2015-03-01;Sistemas Isolados;61833.0
2015-03-01;Sudeste/C.Oeste;4990141.0
2015-03-01;Sul;1394635.0
2015-03-01;TOTAL COMERCIAL (CATIVO + LIVRE);7907780.0
2015-04-01;Nordeste;1095405.0
2015-04-01;Norte;349710.0
2015-04-01;Sistemas Isolados;61029.0
2015-04-01;Sudeste/C.Oeste;5021594.0
2015-04-01;Sul;1378983.0
2015-04-01;TOTAL COMERCIAL (CATIVO + LIVRE);7906721.0
2015-05-01;Nordeste;1095129.0
2015-05-01;Norte;361849.0
2015-05-01;Sistemas Isolados;59534.0
2015-05-01;Sudeste/C.Oeste;4643879.0
2015-05-01;Sul;1203345.0
2015-05-01;TOTAL COMERCIAL (CATIVO + LIVRE);7363736.0
2015-06-01;Nordeste;1032325.0
2015-06-01;Norte;384420.0
2015-06-01;Sistemas Isolados;39704.0
2015-06-01;Sudeste/C.Oeste;4441856.0
2015-06-01;Sul;1174355.0
2015-06-01;TOTAL COMERCIAL (CATIVO + LIVRE);7072660.0
2015-07-01;Nordeste;982588.0
2015-07-01;Norte;407881.0
2015-07-01;Sistemas Isolados;40996.0
2015-07-01;Sudeste/C.Oeste;4290596.0
2015-07-01;Sul;1116501.0
2015-07-01;TOTAL COMERCIAL (CATIVO + LIVRE);6838562.0
2015-08-01;Nordeste;1010322.0
2015-08-01;Norte;414458.0
2015-08-01;Sistemas Isolados;42434.0
2015-08-01;Sudeste/C.Oeste;4429652.0
2015-08-01;Sul;1180559.0
2015-08-01;TOTAL COMERCIAL (CATIVO + LIVRE);7077425.0
2015-09-01;Nordeste;1038771.0
2015-09-01;Norte;434961.0
2015-09-01;Sistemas Isolados;46384.0
2015-09-01;Sudeste/C.Oeste;4479583.0
2015-09-01;Sul;1161470.0
2015-09-01;TOTAL COMERCIAL (CATIVO + LIVRE);7161169.0
2015-10-01;Nordeste;1071768.0
2015-10-01;Norte;447189.0
2015-10-01;Sistemas Isolados;48639.0
2015-10-01;Sudeste/C.Oeste;4865780.0
2015-10-01;Sul;1197395.0
2015-10-01;TOTAL COMERCIAL (CATIVO + LIVRE);7630771.0
2015-11-01;Nordeste;1101277.0
2015-11-01;Norte;437471.0
2015-11-01;Sistemas Isolados;45774.0
2015-11-01;Sudeste/C.Oeste;4994335.0
2015-11-01;Sul;1211843.0
2015-11-01;TOTAL COMERCIAL (CATIVO + LIVRE);7790700.0
2015-12-01;Nordeste;1158541.0
2015-12-01;Norte;434520.0
2015-12-01;Sistemas Isolados;45571.0
2015-12-01;Sudeste/C.Oeste;4966227.0
2015-12-01;Sul;1247150.0
2015-12-01;TOTAL COMERCIAL (CATIVO + LIVRE);7852009.0
2016-01-01;Nordeste;1089817.0
2016-01-01;Norte;385918.0
2016-01-01;Sistemas Isolados;42148.0
2016-01-01;Sudeste/C.Oeste;4890237.0
2016-01-01;Sul;1352653.0
2016-01-01;TOTAL COMERCIAL (CATIVO + LIVRE);7760773.0
2016-02-01;Nordeste;1060148.0
2016-02-01;Norte;378321.0
2016-02-01;Sistemas Isolados;42839.0
2016-02-01;Sudeste/C.Oeste;4838519.0
2016-02-01;Sul;1394509.0
2016-02-01;TOTAL COMERCIAL (CATIVO + LIVRE);7714336.0
2016-03-01;Nordeste;1147304.0
2016-03-01;Norte;392635.0
2016-03-01;Sistemas Isolados;44375.0
2016-03-01;Sudeste/C.Oeste;4855889.0
2016-03-01;Sul;1357823.0
2016-03-01;TOTAL COMERCIAL (CATIVO + LIVRE);7798026.0
2016-04-01;Nordeste;1115999.0
2016-04-01;Norte;382583.0
2016-04-01;Sistemas Isolados;42081.0
2016-04-01;Sudeste/C.Oeste;5122384.0
2016-04-01;Sul;1383419.0
2016-04-01;TOTAL COMERCIAL (CATIVO + LIVRE);8046466.0
2016-05-01;Nordeste;1089260.0
2016-05-01;Norte;412879.0
2016-05-01;Sistemas Isolados;41674.0
2016-05-01;Sudeste/C.Oeste;4619620.0
2016-05-01;Sul;1215606.0
2016-05-01;TOTAL COMERCIAL (CATIVO + LIVRE);7379039.0
2016-06-01;Nordeste;1064305.0
2016-06-01;Norte;415829.0
2016-06-01;Sistemas Isolados;41477.0
2016-06-01;Sudeste/C.Oeste;4243830.0
2016-06-01;Sul;1082493.0
2016-06-01;TOTAL COMERCIAL (CATIVO + LIVRE);6847934.0
2016-07-01;Nordeste;1006148.0
2016-07-01;Norte;414930.0
2016-07-01;Sistemas Isolados;40998.0
2016-07-01;Sudeste/C.Oeste;4124727.0
2016-07-01;Sul;1099260.0
2016-07-01;TOTAL COMERCIAL (CATIVO + LIVRE);6686063.0
2016-08-01;Nordeste;1041404.0
2016-08-01;Norte;405515.0
2016-08-01;Sistemas Isolados;44071.0
2016-08-01;Sudeste/C.Oeste;4163161.0
2016-08-01;Sul;1095412.0
2016-08-01;TOTAL COMERCIAL (CATIVO + LIVRE);6749563.0
2016-09-01;Nordeste;1067297.0
2016-09-01;Norte;418063.0
2016-09-01;Sistemas Isolados;44163.0
2016-09-01;Sudeste/C.Oeste;4367400.0
2016-09-01;Sul;1101469.0
2016-09-01;TOTAL COMERCIAL (CATIVO + LIVRE);6998392.0
2016-10-01;Nordeste;1095424.0
2016-10-01;Norte;415443.0
2016-10-01;Sistemas Isolados;44463.0
2016-10-01;Sudeste/C.Oeste;4376013.0
2016-10-01;Sul;1099866.0
2016-10-01;TOTAL COMERCIAL (CATIVO + LIVRE);7031209.0
2016-11-01;Nordeste;1128478.0
2016-11-01;Norte;409130.0
2016-11-01;Sistemas Isolados;43927.0
2016-11-01;Sudeste/C.Oeste;4575182.0
2016-11-01;Sul;1178434.0
2016-11-01;TOTAL COMERCIAL (CATIVO + LIVRE);7335151.0
2016-12-01;Nordeste;1160496.0
2016-12-01;Norte;391683.0
2016-12-01;Sistemas Isolados;37270.0
2016-12-01;Sudeste/C.Oeste;4680354.0
2016-12-01;Sul;1256083.0
2016-12-01;TOTAL COMERCIAL (CATIVO + LIVRE);7525886.0
2017-01-01;Nordeste;1094955.0
2017-01-01;Norte;368159.0
2017-01-01;Sistemas Isolados;40981.0
2017-01-01;Sudeste/C.Oeste;4890003.0
2017-01-01;Sul;1384355.0
2017-01-01;TOTAL COMERCIAL (CATIVO + LIVRE);7778453.0
2017-02-01;Nordeste;1069399.0
2017-02-01;Norte;350396.0
2017-02-01;Sistemas Isolados;39434.0
2017-02-01;Sudeste/C.Oeste;4837984.0
2017-02-01;Sul;1386440.0
2017-02-01;TOTAL COMERCIAL (CATIVO + LIVRE);7683653.0
2017-03-01;Nordeste;1126083.0
2017-03-01;Norte;373044.0
2017-03-01;Sistemas Isolados;40770.0
2017-03-01;Sudeste/C.Oeste;4968017.0
2017-03-01;Sul;1456678.0
2017-03-01;TOTAL COMERCIAL (CATIVO + LIVRE);7964592.0
2017-04-01;Nordeste;1109851.0
2017-04-01;Norte;378889.0
2017-04-01;Sistemas Isolados;39781.0
2017-04-01;Sudeste/C.Oeste;4838123.0
2017-04-01;Sul;1330808.0
2017-04-01;TOTAL COMERCIAL (CATIVO + LIVRE);7697452.0
2017-05-01;Nordeste;1103463.0
2017-05-01;Norte;406010.0
2017-05-01;Sistemas Isolados;41475.0
2017-05-01;Sudeste/C.Oeste;4558071.0
2017-05-01;Sul;1139470.0
2017-05-01;TOTAL COMERCIAL (CATIVO + LIVRE);7248489.0
2017-06-01;Nordeste;1071158.0
2017-06-01;Norte;409095.0
2017-06-01;Sistemas Isolados;41809.0
2017-06-01;Sudeste/C.Oeste;4345606.0
2017-06-01;Sul;1142548.0
2017-06-01;TOTAL COMERCIAL (CATIVO + LIVRE);7010216.0
2017-07-01;Nordeste;991373.0
2017-07-01;Norte;396573.0
2017-07-01;Sistemas Isolados;40370.0
2017-07-01;Sudeste/C.Oeste;4110070.0
2017-07-01;Sul;1117027.0
2017-07-01;TOTAL COMERCIAL (CATIVO + LIVRE);6655413.0
2017-08-01;Nordeste;1019790.0
2017-08-01;Norte;423066.0
2017-08-01;Sistemas Isolados;44466.0
2017-08-01;Sudeste/C.Oeste;4090560.0
2017-08-01;Sul;1140863.0
2017-08-01;TOTAL COMERCIAL (CATIVO + LIVRE);6718745.0
2017-09-01;Nordeste;1030864.0
2017-09-01;Norte;420913.0
2017-09-01;Sistemas Isolados;45145.0
2017-09-01;Sudeste/C.Oeste;4429932.0
2017-09-01;Sul;1188087.0
2017-09-01;TOTAL COMERCIAL (CATIVO + LIVRE);7114941.0
2017-10-01;Nordeste;1093919.0
2017-10-01;Norte;428536.0
2017-10-01;Sistemas Isolados;45936.0
2017-10-01;Sudeste/C.Oeste;4546488.0
2017-10-01;Sul;1194519.0
2017-10-01;TOTAL COMERCIAL (CATIVO + LIVRE);7309398.0
2017-11-01;Nordeste;1133430.0
2017-11-01;Norte;418750.0
2017-11-01;Sistemas Isolados;45404.0
2017-11-01;Sudeste/C.Oeste;4686454.0
2017-11-01;Sul;1207313.0
2017-11-01;TOTAL COMERCIAL (CATIVO + LIVRE);7491351.0
2017-12-01;Nordeste;1160513.0
2017-12-01;Norte;407224.0
2017-12-01;Sistemas Isolados;43808.0
2017-12-01;Sudeste/C.Oeste;4727448.0
2017-12-01;Sul;1280794.0
2017-12-01;TOTAL COMERCIAL (CATIVO + LIVRE);7619787.0
2018-01-01;Nordeste;1093727.2699999998
2018-01-01;Norte;375586.13
2018-01-01;Sistemas Isolados;41646.85
2018-01-01;Sudeste/C.Oeste;4749269.49
2018-01-01;Sul;1351221.99
2018-01-01;TOTAL COMERCIAL (CATIVO + LIVRE);7611451.73
2018-02-01;Nordeste;1073758.76
2018-02-01;Norte;354171.82
2018-02-01;Sistemas Isolados;40935.44
2018-02-01;Sudeste/C.Oeste;4737661.9
2018-02-01;Sul;1365541.4999999998
2018-02-01;TOTAL COMERCIAL (CATIVO + LIVRE);7572069.42
2018-03-01;Nordeste;1102473.7999999998
2018-03-01;Norte;389520.08999999997
2018-03-01;Sistemas Isolados;42864.200000000004
2018-03-01;Sudeste/C.Oeste;4929238.609999999
2018-03-01;Sul;1401412.6400000001
2018-03-01;TOTAL COMERCIAL (CATIVO + LIVRE);7865509.34
2018-04-01;Nordeste;1095516.33
2018-04-01;Norte;382325.21
2018-04-01;Sistemas Isolados;42828.08
2018-04-01;Sudeste/C.Oeste;4961006.209999999
2018-04-01;Sul;1365752.57
2018-04-01;TOTAL COMERCIAL (CATIVO + LIVRE);7847428.399999999
2018-05-01;Nordeste;1077517.1
2018-05-01;Norte;396169.62
2018-05-01;Sistemas Isolados;41509.45
2018-05-01;Sudeste/C.Oeste;4607626.279999999
2018-05-01;Sul;1294824.4300000002
2018-05-01;TOTAL COMERCIAL (CATIVO + LIVRE);7417646.879999999
2018-06-01;Nordeste;1043398.25
2018-06-01;Norte;402492.77
2018-06-01;Sistemas Isolados;41002.74
2018-06-01;Sudeste/C.Oeste;4267937.44
2018-06-01;Sul;1130663.52
2018-06-01;TOTAL COMERCIAL (CATIVO + LIVRE);6885494.720000001
2018-07-01;Nordeste;989667.8300000001
2018-07-01;Norte;397883.51999999996
2018-07-01;Sistemas Isolados;41258.18
2018-07-01;Sudeste/C.Oeste;4200229.91
2018-07-01;Sul;1118044.1099999999
2018-07-01;TOTAL COMERCIAL (CATIVO + LIVRE);6747083.550000001
2018-08-01;Nordeste;1038075.6000000001
2018-08-01;Norte;415704.26999999996
2018-08-01;Sistemas Isolados;45764.91
2018-08-01;Sudeste/C.Oeste;4238168.6899999995
2018-08-01;Sul;1157135.1600000001
2018-08-01;TOTAL COMERCIAL (CATIVO + LIVRE);6894848.63
2018-09-01;Nordeste;1038476.4799999999
2018-09-01;Norte;415691.24
2018-09-01;Sistemas Isolados;44904.8
2018-09-01;Sudeste/C.Oeste;4386299.649999999
2018-09-01;Sul;1145578.7200000002
2018-09-01;TOTAL COMERCIAL (CATIVO + LIVRE);7030950.889999999
2018-10-01;Nordeste;1112792.5500000003
2018-10-01;Norte;440595.79000000004
2018-10-01;Sistemas Isolados;48669.57000000001
2018-10-01;Sudeste/C.Oeste;4628851.21
2018-10-01;Sul;1199662.74
2018-10-01;TOTAL COMERCIAL (CATIVO + LIVRE);7430571.86
2018-11-01;Nordeste;1153076.9100000001
2018-11-01;Norte;424921.22
2018-11-01;Sistemas Isolados;47682.99
2018-11-01;Sudeste/C.Oeste;4694445.811
2018-11-01;Sul;1253653.13
2018-11-01;TOTAL COMERCIAL (CATIVO + LIVRE);7573780.061
2018-12-01;Nordeste;1119435.43
2018-12-01;Norte;393653.35
2018-12-01;Sistemas Isolados;41987.600000000006
2018-12-01;Sudeste/C.Oeste;4851592.35
2018-12-01;Sul;1347100.58
2018-12-01;TOTAL COMERCIAL (CATIVO + LIVRE);7753769.31
2019-01-01;Nordeste;1146689.3599999996
2019-01-01;Norte;376338.98
2019-01-01;Sistemas Isolados;43526.92
2019-01-01;Sudeste/C.Oeste;5076725.470000001
2019-01-01;Sul;1482138.2100000002
2019-01-01;TOTAL COMERCIAL (CATIVO + LIVRE);8125418.94
2019-02-01;Nordeste;1159794.7000000002
2019-02-01;Norte;372720.93
2019-02-01;Sistemas Isolados;40918.16
2019-02-01;Sudeste/C.Oeste;5112290.45
2019-02-01;Sul;1523768.42
2019-02-01;TOTAL COMERCIAL (CATIVO + LIVRE);8209492.66
2019-03-01;Nordeste;1195707.8
2019-03-01;Norte;387561.26
2019-03-01;Sistemas Isolados;42407.83
2019-03-01;Sudeste/C.Oeste;5029357.88
2019-03-01;Sul;1399618.12
2019-03-01;TOTAL COMERCIAL (CATIVO + LIVRE);8054652.89
2019-04-01;Nordeste;1166101.6600000001
2019-04-01;Norte;391891.69
2019-04-01;Sistemas Isolados;45285.22
2019-04-01;Sudeste/C.Oeste;4835526.090000001
2019-04-01;Sul;1343136.01
2019-04-01;TOTAL COMERCIAL (CATIVO + LIVRE);7781940.670000001
2019-05-01;Nordeste;1182714.8900000001
2019-05-01;Norte;410441.92
2019-05-01;Sistemas Isolados;44232.74
2019-05-01;Sudeste/C.Oeste;4853694.26
2019-05-01;Sul;1276694.79
2019-05-01;TOTAL COMERCIAL (CATIVO + LIVRE);7767778.6
2019-06-01;Nordeste;1105230.91
2019-06-01;Norte;411964.67
2019-06-01;Sistemas Isolados;42017.74
2019-06-01;Sudeste/C.Oeste;4405305.25
2019-06-01;Sul;1176295.47
2019-06-01;TOTAL COMERCIAL (CATIVO + LIVRE);7140814.04
2019-07-01;Nordeste;1086000.2000000002
2019-07-01;Norte;417648.22
2019-07-01;Sistemas Isolados;43719.39
2019-07-01;Sudeste/C.Oeste;4209182.31
2019-07-01;Sul;1158707.53
2019-07-01;TOTAL COMERCIAL (CATIVO + LIVRE);6915257.649999999
2019-08-01;Nordeste;1064108.7600000002
2019-08-01;Norte;433821.02
2019-08-01;Sistemas Isolados;43249.64
2019-08-01;Sudeste/C.Oeste;4247737.449999999
2019-08-01;Sul;1156687.29
2019-08-01;TOTAL COMERCIAL (CATIVO + LIVRE);6945604.159999999
2019-09-01;Nordeste;1097510.83
2019-09-01;Norte;438760.56999999995
2019-09-01;Sistemas Isolados;46101.31
2019-09-01;Sudeste/C.Oeste;4499559.63
2019-09-01;Sul;1162529.5510000002
2019-09-01;TOTAL COMERCIAL (CATIVO + LIVRE);7244461.891
2019-10-01;Nordeste;1174828.54
2019-10-01;Norte;435425.38
2019-10-01;Sistemas Isolados;49412.42
2019-10-01;Sudeste/C.Oeste;4839318.64
2019-10-01;Sul;1255707.2299999997
2019-10-01;TOTAL COMERCIAL (CATIVO + LIVRE);7754692.209999999
2019-11-01;Nordeste;1217073.4599999997
2019-11-01;Norte;439820.5
2019-11-01;Sistemas Isolados;47149.85
2019-11-01;Sudeste/C.Oeste;5054768.12
2019-11-01;Sul;1336587.3600000003
2019-11-01;TOTAL COMERCIAL (CATIVO + LIVRE);8095399.29
2019-12-01;Nordeste;1275756.7699999998
2019-12-01;Norte;444810.63
2019-12-01;Sistemas Isolados;46803.11
2019-12-01;Sudeste/C.Oeste;4922328.8100000005
2019-12-01;Sul;1358280.48
2019-12-01;TOTAL COMERCIAL (CATIVO + LIVRE);8047979.800000001
2020-01-01;Nordeste;1182864.6600000004
2020-01-01;Norte;404606.44
2020-01-01;Sistemas Isolados;45788.37
2020-01-01;Sudeste/C.Oeste;4932888.59
2020-01-01;Sul;1453546.7001000002
2020-01-01;TOTAL COMERCIAL (CATIVO + LIVRE);8019694.760100001
2020-02-01;Nordeste;1163094.13
2020-02-01;Norte;410921.94000000006
2020-02-01;Sistemas Isolados;44832.98999999999
2020-02-01;Sudeste/C.Oeste;4932684.74
2020-02-01;Sul;1487691.1300000001
2020-02-01;TOTAL COMERCIAL (CATIVO + LIVRE);8039224.930000001
2020-03-01;Nordeste;1155003.5799999998
2020-03-01;Norte;397841.56
2020-03-01;Sistemas Isolados;46090.03
2020-03-01;Sudeste/C.Oeste;4798064.140000001
2020-03-01;Sul;1419092.75
2020-03-01;TOTAL COMERCIAL (CATIVO + LIVRE);7816092.0600000005
2020-04-01;Nordeste;911733.59
2020-04-01;Norte;327365.22000000003
2020-04-01;Sistemas Isolados;39990.97
2020-04-01;Sudeste/C.Oeste;3932651.310000001
2020-04-01;Sul;1176547.53
2020-04-01;TOTAL COMERCIAL (CATIVO + LIVRE);6388288.620000001
2020-05-01;Nordeste;855654.9799999999
2020-05-01;Norte;323780.65
2020-05-01;Sistemas Isolados;36931.200000000004
2020-05-01;Sudeste/C.Oeste;3541047.4999999995
2020-05-01;Sul;1016723.3101000001
2020-05-01;TOTAL COMERCIAL (CATIVO + LIVRE);5774137.6400999995
2020-06-01;Nordeste;819716.0200000001
2020-06-01;Norte;356695.48
2020-06-01;Sistemas Isolados;37351.18
2020-06-01;Sudeste/C.Oeste;3398730.01
2020-06-01;Sul;998793.29
2020-06-01;TOTAL COMERCIAL (CATIVO + LIVRE);5611285.9799999995
2020-07-01;Nordeste;878457.37
2020-07-01;Norte;401724.82
2020-07-01;Sistemas Isolados;41285.03
2020-07-01;Sudeste/C.Oeste;3580933.0500000003
2020-07-01;Sul;1032481.9099999998
2020-07-01;TOTAL COMERCIAL (CATIVO + LIVRE);5934882.180000001
2020-08-01;Nordeste;904625.2300000001
2020-08-01;Norte;420446.21
2020-08-01;Sistemas Isolados;44046.17
2020-08-01;Sudeste/C.Oeste;3824389.8000000003
2020-08-01;Sul;1056952.3499999999
