Data_padrao;Regiao;Valor
2006-11-01;Sistemas Isolados;168660.49
2006-11-01;Sudeste/C.Oeste;8484486.83
2006-11-01;Sul;2196501.2799999993
2006-11-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13989838.229999999
2006-12-01;Nordeste;1631328.5799999998
2006-12-01;Norte;1530702.8199999998
2006-12-01;Sistemas Isolados;161896.21
2006-12-01;Sudeste/C.Oeste;8307526.120000001
2006-12-01;Sul;2135109.54
2006-12-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13766563.27
2007-01-01;Nordeste;1676740.0
2007-01-01;Norte;1527293.0
2007-01-01;Sistemas Isolados;146216.0
2007-01-01;Sudeste/C.Oeste;8268298.0
2007-01-01;Sul;1973574.0
2007-01-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13592121.0
2007-02-01;Nordeste;1547895.0
2007-02-01;Norte;1390211.0
2007-02-01;Sistemas Isolados;155353.0
2007-02-01;Sudeste/C.Oeste;8410523.0
2007-02-01;Sul;2179652.0
2007-02-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13683634.0
2007-03-01;Nordeste;1672712.0
2007-03-01;Norte;1529637.0
2007-03-01;Sistemas Isolados;158684.0
2007-03-01;Sudeste/C.Oeste;8636291.0
2007-03-01;Sul;2279174.0
2007-03-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14276498.0
2007-04-01;Nordeste;1684916.0
2007-04-01;Norte;1481276.0
2007-04-01;Sistemas Isolados;162128.0
2007-04-01;Sudeste/C.Oeste;8905995.0
2007-04-01;Sul;2276808.0
2007-04-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14511123.0
2007-05-01;Nordeste;1704218.0
2007-05-01;Norte;1557301.0
2007-05-01;Sistemas Isolados;164124.0
2007-05-01;Sudeste/C.Oeste;8853236.0
2007-05-01;Sul;2278877.0
2007-05-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14557756.0
2007-06-01;Nordeste;1702391.0
2007-06-01;Norte;1508514.0
2007-06-01;Sistemas Isolados;170890.0
2007-06-01;Sudeste/C.Oeste;8852386.0
2007-06-01;Sul;2348131.0
2007-06-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14582312.0
2007-07-01;Nordeste;1789892.0
2007-07-01;Norte;1570739.0
2007-07-01;Sistemas Isolados;164201.0
2007-07-01;Sudeste/C.Oeste;8709631.0
2007-07-01;Sul;2334740.0
2007-07-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14569203.0
2007-08-01;Nordeste;1811733.0
2007-08-01;Norte;1587142.0
2007-08-01;Sistemas Isolados;174346.0
2007-08-01;Sudeste/C.Oeste;8922088.0
2007-08-01;Sul;2364694.0
2007-08-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14860003.0
2007-09-01;Nordeste;1785785.0
2007-09-01;Norte;1528949.0
2007-09-01;Sistemas Isolados;179510.0
2007-09-01;Sudeste/C.Oeste;9075786.0
2007-09-01;Sul;2296248.0
2007-09-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14866278.0
2007-10-01;Nordeste;1863759.0
2007-10-01;Norte;1592280.0
2007-10-01;Sistemas Isolados;180817.0
2007-10-01;Sudeste/C.Oeste;8936598.0
2007-10-01;Sul;2378625.0
2007-10-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14952079.0
2007-11-01;Nordeste;1823119.0
2007-11-01;Norte;1543875.0
2007-11-01;Sistemas Isolados;181941.0
2007-11-01;Sudeste/C.Oeste;9114032.0
2007-11-01;Sul;2362177.0
2007-11-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15025144.0
2007-12-01;Nordeste;1862980.0
2007-12-01;Norte;1591842.0
2007-12-01;Sistemas Isolados;171181.0
2007-12-01;Sudeste/C.Oeste;8958907.0
2007-12-01;Sul;2307713.0
2007-12-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14892623.0
2008-01-01;Nordeste;1770843.0
2008-01-01;Norte;1538454.4100000001
2008-01-01;Sistemas Isolados;161817.0
2008-01-01;Sudeste/C.Oeste;8203094.0
2008-01-01;Sul;2119140.0
2008-01-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13793348.41
2008-02-01;Nordeste;1716664.0
2008-02-01;Norte;1461594.44
2008-02-01;Sistemas Isolados;164359.0
2008-02-01;Sudeste/C.Oeste;8258134.0
2008-02-01;Sul;2365869.0
2008-02-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13966620.44
2008-03-01;Nordeste;1788182.0
2008-03-01;Norte;1561313.99
2008-03-01;Sistemas Isolados;173100.0
2008-03-01;Sudeste/C.Oeste;8684469.0
2008-03-01;Sul;2447493.0
2008-03-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14654557.99
2008-04-01;Nordeste;1785257.0
2008-04-01;Norte;1506760.65
2008-04-01;Sistemas Isolados;169760.0
2008-04-01;Sudeste/C.Oeste;8617543.0
2008-04-01;Sul;2445728.0
2008-04-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14525048.65
2008-05-01;Nordeste;1883773.0
2008-05-01;Norte;1543212.05
2008-05-01;Sistemas Isolados;176565.0
2008-05-01;Sudeste/C.Oeste;8792368.0
2008-05-01;Sul;2395505.0
2008-05-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14791423.05
2008-06-01;Nordeste;1802190.0
2008-06-01;Norte;1557024.02
2008-06-01;Sistemas Isolados;181376.0
2008-06-01;Sudeste/C.Oeste;8792779.0
2008-06-01;Sul;2447151.0
2008-06-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14780520.02
2008-07-01;Nordeste;1828887.0
2008-07-01;Norte;1603447.38
2008-07-01;Sistemas Isolados;178733.0
2008-07-01;Sudeste/C.Oeste;9023849.0
2008-07-01;Sul;2519353.0
2008-07-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15154269.379999999
2008-08-01;Nordeste;1858124.0
2008-08-01;Norte;1601731.96
2008-08-01;Sistemas Isolados;191264.0
2008-08-01;Sudeste/C.Oeste;9247329.0
2008-08-01;Sul;2513341.0
2008-08-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15411789.96
2008-09-01;Nordeste;1853874.0
2008-09-01;Norte;1577983.2
2008-09-01;Sistemas Isolados;192066.0
2008-09-01;Sudeste/C.Oeste;9093760.0
2008-09-01;Sul;2462391.0
2008-09-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15180074.2
2008-10-01;Nordeste;1852795.0
2008-10-01;Norte;1643135.3399999999
2008-10-01;Sistemas Isolados;190091.0
2008-10-01;Sudeste/C.Oeste;9188603.0
2008-10-01;Sul;2511561.0
2008-10-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15386185.34
2008-11-01;Nordeste;1770338.0
2008-11-01;Norte;1555944.0899999999
2008-11-01;Sistemas Isolados;189999.0
2008-11-01;Sudeste/C.Oeste;8896395.0
2008-11-01;Sul;2360372.0
2008-11-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14773048.09
2008-12-01;Nordeste;1653169.0
2008-12-01;Norte;1577627.88
2008-12-01;Sistemas Isolados;164173.0
2008-12-01;Sudeste/C.Oeste;7884962.0
2008-12-01;Sul;2137241.0
2008-12-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13417172.879999999
2009-01-01;Nordeste;1519844.0
2009-01-01;Norte;1566095.0
2009-01-01;Sistemas Isolados;142027.0
2009-01-01;Sudeste/C.Oeste;6878184.6
2009-01-01;Sul;1817769.0
2009-01-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);11923919.6
2009-02-01;Nordeste;1529239.0
2009-02-01;Norte;1340305.0
2009-02-01;Sistemas Isolados;145378.0
2009-02-01;Sudeste/C.Oeste;7238563.7
2009-02-01;Sul;2083857.0
2009-02-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);12337342.7
2009-03-01;Nordeste;1687421.0
2009-03-01;Norte;1473387.0
2009-03-01;Sistemas Isolados;151491.0
2009-03-01;Sudeste/C.Oeste;7467599.5
2009-03-01;Sul;2269584.0
2009-03-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13049482.5
2009-04-01;Nordeste;1589939.0
2009-04-01;Norte;1461022.0
2009-04-01;Sistemas Isolados;151211.0
2009-04-01;Sudeste/C.Oeste;7738764.3
2009-04-01;Sul;2258660.0
2009-04-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13199596.3
2009-05-01;Nordeste;1556967.0
2009-05-01;Norte;1525677.0
2009-05-01;Sistemas Isolados;153586.0
2009-05-01;Sudeste/C.Oeste;7582453.6
2009-05-01;Sul;2157697.0
2009-05-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);12976380.6
2009-06-01;Nordeste;1587507.0
2009-06-01;Norte;1512606.0
2009-06-01;Sistemas Isolados;156899.0
2009-06-01;Sudeste/C.Oeste;7700804.5
2009-06-01;Sul;2258974.0
2009-06-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13216790.5
2009-07-01;Nordeste;1648212.0
2009-07-01;Norte;1547170.0
2009-07-01;Sistemas Isolados;154570.0
2009-07-01;Sudeste/C.Oeste;7953823.0
2009-07-01;Sul;2306998.0
2009-07-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13610773.0
2009-08-01;Nordeste;1742351.0
2009-08-01;Norte;1530746.0
2009-08-01;Sistemas Isolados;176665.0
2009-08-01;Sudeste/C.Oeste;8288258.1
2009-08-01;Sul;2323431.0
2009-08-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14061451.1
2009-09-01;Nordeste;1762934.0
2009-09-01;Norte;1494857.0
2009-09-01;Sistemas Isolados;168445.0
2009-09-01;Sudeste/C.Oeste;8474332.1
2009-09-01;Sul;2326758.0
2009-09-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14227326.1
2009-10-01;Nordeste;1809047.0
2009-10-01;Norte;1535969.0
2009-10-01;Sistemas Isolados;184708.0
2009-10-01;Sudeste/C.Oeste;8613904.4
2009-10-01;Sul;2408122.0
2009-10-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14551750.4
2009-11-01;Nordeste;1706323.0
2009-11-01;Norte;1520706.0
2009-11-01;Sistemas Isolados;145419.0
2009-11-01;Sudeste/C.Oeste;8678871.600000001
2009-11-01;Sul;2363884.0
2009-11-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14415203.600000001
2009-12-01;Nordeste;1750096.0
2009-12-01;Norte;1545015.0
2009-12-01;Sistemas Isolados;139839.0
2009-12-01;Sudeste/C.Oeste;8406317.100000001
2009-12-01;Sul;2387378.0
2009-12-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14228645.100000001
2010-01-01;Nordeste;1722558.0
2010-01-01;Norte;1574092.0
2010-01-01;Sistemas Isolados;129824.0
2010-01-01;Sudeste/C.Oeste;7894244.0
2010-01-01;Sul;2103829.3
2010-01-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);13424547.3
2010-02-01;Nordeste;1716002.0
2010-02-01;Norte;1441430.0
2010-02-01;Sistemas Isolados;140293.0
2010-02-01;Sudeste/C.Oeste;8416155.0
2010-02-01;Sul;2363640.0
2010-02-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14077520.0
2010-03-01;Nordeste;1889692.0
2010-03-01;Norte;1578960.0
2010-03-01;Sistemas Isolados;135326.0
2010-03-01;Sudeste/C.Oeste;8661710.0
2010-03-01;Sul;2500191.0
2010-03-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14765879.0
2010-04-01;Nordeste;1773223.0
2010-04-01;Norte;1534172.0
2010-04-01;Sistemas Isolados;149782.0
2010-04-01;Sudeste/C.Oeste;8979659.0
2010-04-01;Sul;2484250.0
2010-04-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14921086.0
2010-05-01;Nordeste;1845452.0
2010-05-01;Norte;1591142.0
2010-05-01;Sistemas Isolados;146712.0
2010-05-01;Sudeste/C.Oeste;8901370.0
2010-05-01;Sul;2540499.0
2010-05-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15025175.0
2010-06-01;Nordeste;1837162.0
2010-06-01;Norte;1555455.0
2010-06-01;Sistemas Isolados;149994.0
2010-06-01;Sudeste/C.Oeste;9137859.0
2010-06-01;Sul;2499092.0
2010-06-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15179562.0
2010-07-01;Nordeste;1864347.0
2010-07-01;Norte;1616901.0
2010-07-01;Sistemas Isolados;139678.0
2010-07-01;Sudeste/C.Oeste;9125620.0
2010-07-01;Sul;2556817.0
2010-07-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15303363.0
2010-08-01;Nordeste;1823455.0
2010-08-01;Norte;1634637.0
2010-08-01;Sistemas Isolados;157894.0
2010-08-01;Sudeste/C.Oeste;9303044.0
2010-08-01;Sul;2537355.0
2010-08-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15456385.0
2010-09-01;Nordeste;1832796.0
2010-09-01;Norte;1598454.0
2010-09-01;Sistemas Isolados;155222.0
2010-09-01;Sudeste/C.Oeste;9327511.0
2010-09-01;Sul;2491263.0
2010-09-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15405246.0
2010-10-01;Nordeste;1894320.0
2010-10-01;Norte;1637433.0
2010-10-01;Sistemas Isolados;161589.0
2010-10-01;Sudeste/C.Oeste;9246040.0
2010-10-01;Sul;2494709.0
2010-10-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15434091.0
2010-11-01;Nordeste;1805218.0
2010-11-01;Norte;1582919.0
2010-11-01;Sistemas Isolados;159768.0
2010-11-01;Sudeste/C.Oeste;9270933.0
2010-11-01;Sul;2497801.0
2010-11-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15316639.0
2010-12-01;Nordeste;1701005.0
2010-12-01;Norte;1642752.0
2010-12-01;Sistemas Isolados;145431.0
2010-12-01;Sudeste/C.Oeste;9173373.0
2010-12-01;Sul;2506253.0
2010-12-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15168814.0
2011-01-01;Nordeste;1619133.0
2011-01-01;Norte;1646115.0
2011-01-01;Sistemas Isolados;143793.0
2011-01-01;Sudeste/C.Oeste;8794585.0
2011-01-01;Sul;2263560.0
2011-01-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14467186.0
2011-02-01;Nordeste;1495723.0
2011-02-01;Norte;1494686.0
2011-02-01;Sistemas Isolados;151145.0
2011-02-01;Sudeste/C.Oeste;8876491.0
2011-02-01;Sul;2468655.0
2011-02-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14486700.0
2011-03-01;Nordeste;1762281.0
2011-03-01;Norte;1689215.0
2011-03-01;Sistemas Isolados;149094.0
2011-03-01;Sudeste/C.Oeste;8987467.0
2011-03-01;Sul;2600288.0
2011-03-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15188345.0
2011-04-01;Nordeste;1737557.0
2011-04-01;Norte;1652672.0
2011-04-01;Sistemas Isolados;153388.0
2011-04-01;Sudeste/C.Oeste;9235109.0
2011-04-01;Sul;2555782.0
2011-04-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15334508.0
2011-05-01;Nordeste;1699790.0
2011-05-01;Norte;1701942.0
2011-05-01;Sistemas Isolados;155512.0
2011-05-01;Sudeste/C.Oeste;9083686.0
2011-05-01;Sul;2613650.0
2011-05-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15254580.0
2011-06-01;Nordeste;1690889.0
2011-06-01;Norte;1668865.0
2011-06-01;Sistemas Isolados;155513.0
2011-06-01;Sudeste/C.Oeste;9274668.0
2011-06-01;Sul;2597122.0
2011-06-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15387057.0
2011-07-01;Nordeste;1771093.0
2011-07-01;Norte;1724367.0
2011-07-01;Sistemas Isolados;157469.0
2011-07-01;Sudeste/C.Oeste;9207846.0
2011-07-01;Sul;2574899.0
2011-07-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15435674.0
2011-08-01;Nordeste;1833126.0
2011-08-01;Norte;1733789.0
2011-08-01;Sistemas Isolados;170015.0
2011-08-01;Sudeste/C.Oeste;9464857.0
2011-08-01;Sul;2651379.0
2011-08-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15853166.0
2011-09-01;Nordeste;1775930.0
2011-09-01;Norte;1665633.0
2011-09-01;Sistemas Isolados;162686.0
2011-09-01;Sudeste/C.Oeste;9531395.0
2011-09-01;Sul;2595756.0
2011-09-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15731400.0
2011-10-01;Nordeste;1793503.0
2011-10-01;Norte;1727742.0
2011-10-01;Sistemas Isolados;171258.0
2011-10-01;Sudeste/C.Oeste;9343698.0
2011-10-01;Sul;2634417.0
2011-10-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15670618.0
2011-11-01;Nordeste;1739465.0
2011-11-01;Norte;1638073.0
2011-11-01;Sistemas Isolados;166292.0
2011-11-01;Sudeste/C.Oeste;9418082.0
2011-11-01;Sul;2522348.0
2011-11-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15484260.0
2011-12-01;Nordeste;1709951.0
2011-12-01;Norte;1674837.0
2011-12-01;Sistemas Isolados;153320.0
2011-12-01;Sudeste/C.Oeste;9199837.0
2011-12-01;Sul;2544109.0
2011-12-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);15282054.0
2012-01-01;Nordeste;1735090.0
2012-01-01;Norte;1684771.0
2012-01-01;Sistemas Isolados;153311.0
2012-01-01;Sudeste/C.Oeste;8716416.0
2012-01-01;Sul;2277436.83
2012-01-01;TOTAL INDUSTRIAL (CATIVO + LIVRE);14567024.83
2012-02-01;Nordeste;1708525.0
