Data_padrao;Regiao;Valor
2008-12-01;Sudeste/C.Oeste;4828691.0
2008-12-01;Sul;1280988.0
2008-12-01;TOTAL RESIDENCIAL;7942689.4
2009-01-01;Nordeste;1307720.0
2009-01-01;Norte;342898.0
2009-01-01;Sistemas Isolados;238039.0
2009-01-01;Sudeste/C.Oeste;5296168.0
2009-01-01;Sul;1419724.0
2009-01-01;TOTAL RESIDENCIAL;8604549.0
2009-02-01;Nordeste;1243616.0
2009-02-01;Norte;308777.0
2009-02-01;Sistemas Isolados;219658.0
2009-02-01;Sudeste/C.Oeste;5023361.0
2009-02-01;Sul;1354039.0
2009-02-01;TOTAL RESIDENCIAL;8149451.0
2009-03-01;Nordeste;1295891.0
2009-03-01;Norte;296195.0
2009-03-01;Sistemas Isolados;217031.0
2009-03-01;Sudeste/C.Oeste;5283479.0
2009-03-01;Sul;1397087.0
2009-03-01;TOTAL RESIDENCIAL;8489683.0
2009-04-01;Nordeste;1333156.0
2009-04-01;Norte;310545.0
2009-04-01;Sistemas Isolados;227031.0
2009-04-01;Sudeste/C.Oeste;5212517.0
2009-04-01;Sul;1388854.0
2009-04-01;TOTAL RESIDENCIAL;8472103.0
2009-05-01;Nordeste;1273650.0
2009-05-01;Norte;294058.0
2009-05-01;Sistemas Isolados;230791.0
2009-05-01;Sudeste/C.Oeste;5089967.0
2009-05-01;Sul;1299824.0
2009-05-01;TOTAL RESIDENCIAL;8188290.0
2009-06-01;Nordeste;1213679.0
2009-06-01;Norte;315710.0
2009-06-01;Sistemas Isolados;225352.0
2009-06-01;Sudeste/C.Oeste;4854877.0
2009-06-01;Sul;1299676.0
2009-06-01;TOTAL RESIDENCIAL;7909294.0
2009-07-01;Nordeste;1228658.0
2009-07-01;Norte;325774.0
2009-07-01;Sistemas Isolados;230556.0
2009-07-01;Sudeste/C.Oeste;4981200.0
2009-07-01;Sul;1338723.0
2009-07-01;TOTAL RESIDENCIAL;8104911.0
2009-08-01;Nordeste;1271922.0
2009-08-01;Norte;360418.0
